measure,asset,curr,gran,high,rfc3339
crypto_price,ADA,EUR,Hour,3971.24951171875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3973.814208984375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3971.935546875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3972.00244140625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3971.56982421875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3973.091552734375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3970.723876953125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3976.7958984375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3972.170654296875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3977.581787109375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3975.25634765625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3974.40185546875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3972.953125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3971.455810546875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3969.67822265625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3973.01513671875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3973.970703125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3974.26513671875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3974.186767578125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3972.91748046875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3971.256591796875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3972.08154296875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3974.807373046875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3975.9150390625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3975.100341796875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3980.184326171875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3977.6806640625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3984.0791015625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3983.55908203125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3984.723876953125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3984.46337890625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3986.506103515625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3986.52490234375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3986.845703125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3984.193603515625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3987.260986328125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3991.0751953125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3988.2109375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3988.875732421875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3959.11083984375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3990.177734375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3988.6923828125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3988.85107421875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3978.770263671875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3986.701904296875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3983.35888671875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3984.4091796875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3982.699462890625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3975.4990234375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3975.267333984375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3975.910888671875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3975.692626953125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3986.189453125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3977.4833984375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3982.340087890625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3980.173583984375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3977.67138671875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3976.789306640625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3979.240966796875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3980.6787109375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3981.456787109375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3982.003173828125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3975.71142578125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3985.470458984375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3964.9189453125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3960.892578125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3956.302490234375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3963.92333984375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3966.559814453125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3967.56396484375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3964.4091796875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3967.630126953125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3971.152587890625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3971.34912109375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3973.28076171875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3976.296630859375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3981.99267578125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3982.99365234375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3970.81591796875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3964.571533203125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3963.91943359375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3966.117919921875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3951.5009765625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3951.14892578125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3957.649658203125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3983.249267578125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3959.459228515625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3961.853515625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3961.50537109375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3969.400146484375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3969.149658203125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3967.213134765625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3967.580810546875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3963.925537109375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3962.632568359375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3963.88525390625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3966.421875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3983.077392578125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3983.65576171875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3964.77734375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3982.516845703125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3987.35302734375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3987.16845703125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3988.13916015625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3985.816650390625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3986.879638671875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3989.41162109375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3985.048095703125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3992.759033203125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3990.5546875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3989.828857421875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3993.29248046875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3993.38818359375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3990.10693359375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3987.1630859375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3993.025146484375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3981.678955078125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3989.771484375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3980.59033203125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3983.353515625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3979.948486328125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3982.127685546875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3979.75341796875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3978.324462890625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3978.454345703125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3980.744140625,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3979.74267578125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3979.677734375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3974.061767578125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3976.76953125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3974.528564453125,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3977.638427734375,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3978.169921875,2025-08-15T00:00:00Z
crypto_price,ADA,EUR,Hour,3806.622314453125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3798.927490234375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3802.040283203125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3797.009033203125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3800.052978515625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3803.01611328125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3811.165771484375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3804.612548828125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3808.57763671875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3807.796875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3806.8017578125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3805.962158203125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3798.609130859375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3806.83642578125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3809.111328125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3807.455322265625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3798.930908203125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3789.333984375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3786.19384765625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3784.5234375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3787.765380859375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3788.741455078125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3785.447998046875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3791.84423828125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3791.76708984375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3796.846435546875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3794.998779296875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3793.78125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3795.082275390625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3790.779541015625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3792.0478515625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3791.383544921875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3794.484130859375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3797.69873046875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3798.039794921875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3811.45068359375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3801.145751953125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3815.53857421875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3798.203857421875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3797.792236328125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3798.96142578125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3802.672119140625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3798.69921875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3800.615478515625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3802.572021484375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3802.40380859375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3805.020263671875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3802.399658203125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3803.40673828125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3804.611572265625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3803.7919921875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3786.3271484375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3803.53076171875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3796.762451171875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3813.9755859375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3800.090576171875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3803.360107421875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3815.64404296875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3813.82666015625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3813.674560546875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3814.71728515625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3813.08740234375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3811.09814453125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3808.510009765625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3806.09912109375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3806.240966796875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3808.97900390625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3809.636962890625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3808.784423828125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3804.679443359375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3804.65673828125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3805.11328125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3801.335205078125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3784.904541015625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3784.35400390625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3784.812255859375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3782.472900390625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3784.658935546875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3782.800048828125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3783.468017578125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3780.529296875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3778.808837890625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3777.708984375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3775.976806640625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3777.601318359375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3776.947021484375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3776.18115234375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3775.281494140625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3780.26220703125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3783.416748046875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3785.3212890625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3782.218017578125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3787.21728515625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3782.20068359375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3780.47021484375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3783.563720703125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3801.541015625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3781.629638671875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3782.514404296875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3783.75830078125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3785.8466796875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3788.55517578125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3783.665771484375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3784.06787109375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3787.233154296875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3786.64208984375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3785.30078125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3783.9521484375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3780.500732421875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3780.7509765625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3780.166748046875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3783.78271484375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3788.072509765625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3787.47119140625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3781.96923828125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3784.433837890625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3784.167236328125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3783.7421875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3782.822021484375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3781.81884765625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3779.431884765625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3775.51806640625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3778.466552734375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3780.675048828125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3781.736572265625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3779.9736328125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3778.99609375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3779.896484375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3782.140380859375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3781.103515625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3787.4443359375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3781.805419921875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3777.3955078125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3786.769775390625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3786.522216796875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3790.78125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3787.22607421875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3788.3369140625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3786.81640625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3788.10302734375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3787.775634765625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3786.377197265625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3786.258544921875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3784.22412109375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3778.93994140625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3777.622802734375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3776.287841796875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3776.63232421875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3777.770751953125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3797.8759765625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3775.100830078125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3799.3115234375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3754.307373046875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3749.208740234375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3750.848876953125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3755.1806640625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3755.038818359375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3757.393798828125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3758.204345703125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3759.89404296875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3755.411376953125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3753.307861328125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3754.029541015625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3756.367919921875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3762.067138671875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3761.451171875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3762.593505859375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3757.052978515625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3762.37744140625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3759.461669921875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3759.771240234375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3793.0712890625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3787.787353515625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3781.19580078125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3763.8466796875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3754.576416015625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3768.294677734375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3769.94677734375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3768.49267578125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3768.164306640625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3767.846435546875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3765.737060546875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3764.510009765625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3763.8466796875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3758.35693359375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3762.598388671875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3756.718505859375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3792.995849609375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3762.33984375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3763.119140625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3770.97998046875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3771.590576171875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3772.598388671875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3772.2919921875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3773.92138671875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3774.964599609375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3777.677001953125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3776.64990234375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3778.778564453125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3781.080810546875,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3781.517822265625,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3777.7001953125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3778.917236328125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3771.6240234375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3783.716064453125,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3770.195068359375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3762.33984375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3765.71240234375,2025-08-16T00:00:00Z
crypto_price,ADA,EUR,Hour,3765.068603515625,2025-08-16T00:00:00Z
